accession,source_name,isa_sample_name,organism_raw,source_material_type,sex_raw,age_value_raw,age_unit_raw,isa_spaceflight_raw,launch_mission_raw,source_space_mission_raw,isa_source_table,metadata_zip_filename,sex,isa_status,age_label,age_order_weeks,age_is_range,age_source_field,api_mission_names,mission_source,mission_cluster,metadata_zip_sha256,mission_project_token
OSD-463,RR-23_V1,RR23_LVR_VIV_V1,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V2,RR23_LVR_VIV_V2,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V3,RR23_LVR_VIV_V3,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V4,RR23_LVR_VIV_V4,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V5,RR23_LVR_VIV_V5,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V6,RR23_LVR_VIV_V6,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V7,RR23_LVR_VIV_V7,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V8,RR23_LVR_VIV_V8,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-463,RR-23_V9,RR23_LVR_VIV_V9,Mus musculus,Left Lobe of the Liver,Male,16-17,week,Vivarium Control,,,s_OSD-463.txt,OSD-463_metadata_OSD-463-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,a5f305b2d3835e8e8aff3a201037f678d34996d7f63a52efd3b7876b66024b08,
OSD-464,RR-23_F1,RR23_LNG_FLT_F1,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F2,RR23_LNG_FLT_F2,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F3,RR23_LNG_FLT_F3,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F4,RR23_LNG_FLT_F4,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F5,RR23_LNG_FLT_F5,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F6,RR23_LNG_FLT_F6,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F7,RR23_LNG_FLT_F7_techrep1,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F7,RR23_LNG_FLT_F7_techrep2,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F8,RR23_LNG_FLT_F8,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_F9,RR23_LNG_FLT_F9,Mus musculus,Left Lung,Male,16-17,week,Space Flight,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Flight,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC1,RR23_LNG_GC_G1,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC2,RR23_LNG_GC_G2_techrep1,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC2,RR23_LNG_GC_G2_techrep2,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC3,RR23_LNG_GC_G3,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC4,RR23_LNG_GC_G4,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC5,RR23_LNG_GC_G5,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC6,RR23_LNG_GC_G6,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC7,RR23_LNG_GC_G7,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_GC8,RR23_LNG_GC_G8,Mus musculus,Left Lung,Male,16-17,week,Ground Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V1,RR23_LNG_VIV_V1,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V2,RR23_LNG_VIV_V2,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V3,RR23_LNG_VIV_V3,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V4,RR23_LNG_VIV_V4,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V5,RR23_LNG_VIV_V5,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V6,RR23_LNG_VIV_V6,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V7,RR23_LNG_VIV_V7,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V8,RR23_LNG_VIV_V8,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-464,RR-23_V9,RR23_LNG_VIV_V9,Mus musculus,Left Lung,Male,16-17,week,Vivarium Control,,,s_OSD-464.txt,OSD-464_metadata_OSD-464-ISA.zip,Male,Ground,16–17 wk,16.5,TRUE,Characteristics[Age at Launch],SpaceX-21,OSDR dataset API: single mission,SpaceX-21,c1f3b040849c122e7b6db9ff274a83db62daef382bc1f0a15cf941a7dc3d221d,
OSD-47,Pool of CASIS BSL_GC_FLT,Pool of CASIS BC_GC_FLT,Mus musculus,Liver,Female,8,month,Not Applicable,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_BSL_M1,Mmus_C57-6T_LVR_BSL_Rep1_B1,Mus musculus,Liver,Female,8,month,Basal Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Basal,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_BSL_M2,Mmus_C57-6T_LVR_BSL_Rep2_B2,Mus musculus,Liver,Female,8,month,Basal Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Basal,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_BSL_M3,Mmus_C57-6T_LVR_BSL_Rep3_B3,Mus musculus,Liver,Female,8,month,Basal Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Basal,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_BSL_M4,Mmus_C57-6T_LVR_BSL_Rep4_B4,Mus musculus,Liver,Female,8,month,Basal Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Basal,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_BSL_M5,Mmus_C57-6T_LVR_BSL_Rep5_B5,Mus musculus,Liver,Female,8,month,Basal Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Basal,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_FLT_M1,Mmus_C57-6T_LVR_FLT_Rep1_F1,Mus musculus,Liver,Female,8,month,Space Flight,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Flight,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_FLT_M2,Mmus_C57-6T_LVR_FLT_Rep2_F2,Mus musculus,Liver,Female,8,month,Space Flight,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Flight,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_FLT_M3,Mmus_C57-6T_LVR_FLT_Rep4_F3,Mus musculus,Liver,Female,8,month,Space Flight,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Flight,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_FLT_M4,Mmus_C57-6T_LVR_FLT_Rep3_F4,Mus musculus,Liver,Female,8,month,Space Flight,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Flight,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_FLT_M5,Mmus_C57-6T_LVR_FLT_Rep5_F5,Mus musculus,Liver,Female,8,month,Space Flight,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Flight,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_GC_M1,Mmus_C57-6T_LVR_GC_Rep4_G1,Mus musculus,Liver,Female,8,month,Ground Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Ground,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_GC_M2,Mmus_C57-6T_LVR_GC_Rep1_G2,Mus musculus,Liver,Female,8,month,Ground Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Ground,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_GC_M3,Mmus_C57-6T_LVR_GC_Rep2_G3,Mus musculus,Liver,Female,8,month,Ground Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Ground,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_GC_M4,Mmus_C57-6T_LVR_GC_Rep5_G4,Mus musculus,Liver,Female,8,month,Ground Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Ground,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-47,RR-1_GC_M5,Mmus_C57-6T_LVR_GC_Rep3_G5,Mus musculus,Liver,Female,8,month,Ground Control,,,s_OSD-47.txt,OSD-47_metadata_OSD-47-ISA.zip,Female,Ground,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,ccb6f13ad78fb622cd21d895119a1f66a24a6504be65cbb43f2cfbca27d838fb,
OSD-48,RR1_BA_CASIS_LVR_POOL,RR1_BA_CASIS_LVR_POOL,Mus musculus,Liver,Female,8,month,Not Applicable,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,,8 mo,34.785,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_BA_CASIS_LVR_POOL,RR1_BSL_VIV_NASA_LVR_POOL,Mus musculus,Liver,Female,16,week,Not Applicable,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_BSL_M10,Mmus_C57-6J_LVR_BSL_C_Rep5_M10,Mus musculus,Liver,Female,16,week,Basal Control,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Basal,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_BSL_M4,Mmus_C57-6J_LVR_BSL_C_Rep1_M4,Mus musculus,Liver,Female,16,week,Basal Control,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Basal,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_BSL_M5,Mmus_C57-6J_LVR_BSL_C_Rep2_M5,Mus musculus,Liver,Female,16,week,Basal Control,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Basal,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_BSL_M7,Mmus_C57-6J_LVR_BSL_C_Rep3_M7,Mus musculus,Liver,Female,16,week,Basal Control,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Basal,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_BSL_M8,Mmus_C57-6J_LVR_BSL_C_Rep4_M8,Mus musculus,Liver,Female,16,week,Basal Control,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Basal,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_FLT_M21,Mmus_C57-6J_LVR_FLT_I_Rep1_M21,Mus musculus,Liver,Female,16,week,Space Flight,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Flight,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_FLT_M22,Mmus_C57-6J_LVR_FLT_I_Rep2_M22,Mus musculus,Liver,Female,16,week,Space Flight,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Flight,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_FLT_M25,Mmus_C57-6J_LVR_FLT_C_Rep1_M25,Mus musculus,Liver,Female,16,week,Space Flight,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Flight,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_FLT_M26,Mmus_C57-6J_LVR_FLT_C_Rep2_M26,Mus musculus,Liver,Female,16,week,Space Flight,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Flight,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_FLT_M27,Mmus_C57-6J_LVR_FLT_C_Rep3_M27,Mus musculus,Liver,Female,16,week,Space Flight,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Flight,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
OSD-48,RR1_FLT_M28,Mmus_C57-6J_LVR_FLT_C_Rep4_M28,Mus musculus,Liver,Female,16,week,Space Flight,,,s_OSD-48.txt,OSD-48_metadata_OSD-48-ISA.zip,Female,Flight,16 wk,16,FALSE,Characteristics[Age at Launch],SpaceX-4,OSDR dataset API: single mission,SpaceX-4,f68496f8a6361e2fefe8c4000be73f22808dc15c507c786d3fce458536b5ffb3,
