Pathway,EnsemblID,OfficialMouseSymbol,SampleID,Group,accession,mission_cluster,YARNNormalizedLog2,YARNLinear
A-EJ,ENSMUSG00000020697,Lig3,OSD-771::RRRM2_R-KDN_FLT_LAR_YNG_FY12,Kidney,OSD-771,SpaceX-18,10.2369498330428,1205.78238932302
A-EJ,ENSMUSG00000026496,Parp1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,10.3135609950389,1271.59795677304
A-EJ,ENSMUSG00000034206,Polq,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,4.02740922639593,15.3068840047803
A-EJ,ENSMUSG00000056394,Lig1,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,6.94801306552981,122.469685804562
A-EJ,ENSMUSG00000020697,Lig3,OSD-771::RRRM2_R-KDN_FLT_LAR_OLD_FO17,Kidney,OSD-771,SpaceX-18,10.0616657440536,1067.71817521108
A-EJ,ENSMUSG00000026496,Parp1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,10.4198074603515,1368.85498536365
A-EJ,ENSMUSG00000034206,Polq,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,5.56266498293251,46.2638413336116
A-EJ,ENSMUSG00000056394,Lig1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,6.83075243292989,112.831216012683
A-EJ,ENSMUSG00000020697,Lig3,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO3,Kidney,OSD-771,SpaceX-18,10.0090666475892,1029.45561369619
A-EJ,ENSMUSG00000026496,Parp1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,10.3859552943869,1337.0861553062
A-EJ,ENSMUSG00000034206,Polq,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,5.43284266824075,42.1965045126296
A-EJ,ENSMUSG00000056394,Lig1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,7.08191673307555,134.47818302786
A-EJ,ENSMUSG00000020697,Lig3,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY6,Kidney,OSD-771,SpaceX-18,10.0774844814337,1079.50084224514
A-EJ,ENSMUSG00000026496,Parp1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,10.4470150533223,1394.93403519141
A-EJ,ENSMUSG00000034206,Polq,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,5.620992469928,48.21384973084
A-EJ,ENSMUSG00000056394,Lig1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,6.81439687928819,111.548021021751
A-EJ,ENSMUSG00000020697,Lig3,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY10,Kidney,OSD-771,SpaceX-18,10.1000056327663,1096.50031063886
A-EJ,ENSMUSG00000026496,Parp1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,10.5691021561658,1518.20638232192
A-EJ,ENSMUSG00000034206,Polq,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,5.33520766498951,39.3698876029891
A-EJ,ENSMUSG00000056394,Lig1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,6.96614159309571,124.03096225068
A-EJ,ENSMUSG00000020697,Lig3,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_YNG_FY14,Kidney,OSD-771,SpaceX-18,10.1277555084852,1117.81478479262
A-EJ,ENSMUSG00000026496,Parp1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,10.3982568974371,1348.54455952321
A-EJ,ENSMUSG00000034206,Polq,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,5.35579635261877,39.9501364117149
A-EJ,ENSMUSG00000056394,Lig1,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,7.12426117181575,138.513524281508
A-EJ,ENSMUSG00000020697,Lig3,OSD-771__age_29w::RRRM2_R-KDN_FLT_LAR_OLD_FO19,Kidney,OSD-771,SpaceX-18,10.1480010633194,1133.62596047451
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,10.4343168901253,1382.70136126263
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,1.98669234238279,2.96327298700173
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,7.82146627949466,225.201749843459
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F1_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,9.71262741750209,838.058399623606
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,10.8952701707794,1903.59715939534
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,3.34254074647714,9.14390156951758
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,7.63480642952318,197.749363446605
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F3_mRNA,Kidney,OSD-462,SpaceX-21,9.88068470482216,941.719463889472
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,10.5095967274236,1456.81984296165
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,2.44796070895327,4.4564427341228
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,7.48511251641167,178.160963092506
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F5_mRNA_techrep1,Kidney,OSD-462,SpaceX-21,9.6369057221488,795.155111559757
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,10.7113576398076,1675.64046656746
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,2.24478272460443,3.73965721949241
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,7.01905466134154,128.70179731498
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F7_mRNA,Kidney,OSD-462,SpaceX-21,9.46216596739977,704.335560767765
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,10.4827773714815,1429.96966301217
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,1.76826818039536,2.40644799160146
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,7.628032241707,196.818321553455
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F9_mRNA,Kidney,OSD-462,SpaceX-21,9.4016236857679,675.348821082679
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,10.9379216432769,1960.74477628927
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,3.21474496392777,8.28398996914129
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,8.14830774520152,282.716794999895
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F12_mRNA,Kidney,OSD-462,SpaceX-21,9.57782016594132,763.207266750919
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F14_mRNA,Kidney,OSD-462,SpaceX-21,10.9348849202578,1956.61985035197
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F14_mRNA,Kidney,OSD-462,SpaceX-21,3.81622216728561,13.0863132665613
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F14_mRNA,Kidney,OSD-462,SpaceX-21,7.78841154827203,220.077983485505
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F14_mRNA,Kidney,OSD-462,SpaceX-21,9.94112445234903,982.052361473514
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F16_mRNA,Kidney,OSD-462,SpaceX-21,10.8654371766853,1864.61706736008
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F16_mRNA,Kidney,OSD-462,SpaceX-21,3.05702746130043,7.3225605483026
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F16_mRNA,Kidney,OSD-462,SpaceX-21,7.75393928676448,214.858080032399
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F16_mRNA,Kidney,OSD-462,SpaceX-21,9.69062602212525,825.359662162225
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F18_mRNA,Kidney,OSD-462,SpaceX-21,10.6084142578087,1560.17251953979
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F18_mRNA,Kidney,OSD-462,SpaceX-21,3.58105757826348,10.9675636853599
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F18_mRNA,Kidney,OSD-462,SpaceX-21,7.7748766373803,218.013598260282
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F18_mRNA,Kidney,OSD-462,SpaceX-21,9.80776289276448,895.253410064154
A-EJ,ENSMUSG00000026496,Parp1,OSD-462::RR10_KDN_WT_FLT_F20_mRNA,Kidney,OSD-462,SpaceX-21,10.7982940631628,1779.78059689571
A-EJ,ENSMUSG00000034206,Polq,OSD-462::RR10_KDN_WT_FLT_F20_mRNA,Kidney,OSD-462,SpaceX-21,4.13594003803981,16.580936759
A-EJ,ENSMUSG00000056394,Lig1,OSD-462::RR10_KDN_WT_FLT_F20_mRNA,Kidney,OSD-462,SpaceX-21,7.7084673612303,208.160608354293
A-EJ,ENSMUSG00000020697,Lig3,OSD-462::RR10_KDN_WT_FLT_F20_mRNA,Kidney,OSD-462,SpaceX-21,9.73961670870472,853.902871050561
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F1_techrep1,Kidney,OSD-513,SpaceX-21,9.90828239664599,959.926580921507
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F1_techrep1,Kidney,OSD-513,SpaceX-21,5.48064332023167,43.6517037760779
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F1_techrep1,Kidney,OSD-513,SpaceX-21,7.00725100252411,127.64494893321
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F1_techrep1,Kidney,OSD-513,SpaceX-21,9.98213134108497,1010.39535404993
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F2,Kidney,OSD-513,SpaceX-21,9.69193835599712,826.111694385336
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F2,Kidney,OSD-513,SpaceX-21,3.60468527678769,11.165175909311
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F2,Kidney,OSD-513,SpaceX-21,6.78303593874349,109.127880061954
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F2,Kidney,OSD-513,SpaceX-21,9.93621900112759,978.715463419928
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F3,Kidney,OSD-513,SpaceX-21,9.85696302850474,926.345433513927
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F3,Kidney,OSD-513,SpaceX-21,4.8780136714452,28.4054909259597
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F3,Kidney,OSD-513,SpaceX-21,6.69893605533077,102.891661465949
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F3,Kidney,OSD-513,SpaceX-21,10.0741524535121,1077.008212466
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F4,Kidney,OSD-513,SpaceX-21,9.83130654729355,909.999560184881
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F4,Kidney,OSD-513,SpaceX-21,4.0960985940359,16.1020645775779
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F4,Kidney,OSD-513,SpaceX-21,7.10451514263565,136.617024218352
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F4,Kidney,OSD-513,SpaceX-21,10.1338174357913,1122.52571979633
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F5,Kidney,OSD-513,SpaceX-21,9.58602541643102,767.566037887685
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F5,Kidney,OSD-513,SpaceX-21,4.02401752643335,15.2685924088041
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F5,Kidney,OSD-513,SpaceX-21,6.24430970601293,74.8096556109438
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F5,Kidney,OSD-513,SpaceX-21,10.156791934818,1140.56076044671
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F6,Kidney,OSD-513,SpaceX-21,9.79127364974921,885.068024206395
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F6,Kidney,OSD-513,SpaceX-21,4.26232982245601,18.1906253937212
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F6,Kidney,OSD-513,SpaceX-21,6.75542539517545,107.040274122083
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F6,Kidney,OSD-513,SpaceX-21,10.7018593256323,1664.63817673984
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F7,Kidney,OSD-513,SpaceX-21,9.80337212523536,892.529855896511
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F7,Kidney,OSD-513,SpaceX-21,4.68989141338219,24.8105935487517
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F7,Kidney,OSD-513,SpaceX-21,6.31694164411515,78.7239697590686
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F7,Kidney,OSD-513,SpaceX-21,10.1760385988198,1155.89209956414
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F8,Kidney,OSD-513,SpaceX-21,9.98547704999444,1012.74357114235
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F8,Kidney,OSD-513,SpaceX-21,4.60869309536444,23.3980357038496
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F8,Kidney,OSD-513,SpaceX-21,6.67235351941115,100.994922198666
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F8,Kidney,OSD-513,SpaceX-21,9.96414207591804,997.862355248177
A-EJ,ENSMUSG00000026496,Parp1,OSD-513::RR23_KDN_FLT_F9,Kidney,OSD-513,SpaceX-21,9.92203182037445,969.128349405329
A-EJ,ENSMUSG00000034206,Polq,OSD-513::RR23_KDN_FLT_F9,Kidney,OSD-513,SpaceX-21,3.52852745855834,10.5396491702701
A-EJ,ENSMUSG00000056394,Lig1,OSD-513::RR23_KDN_FLT_F9,Kidney,OSD-513,SpaceX-21,6.58587882784393,95.0609937259343
A-EJ,ENSMUSG00000020697,Lig3,OSD-513::RR23_KDN_FLT_F9,Kidney,OSD-513,SpaceX-21,10.1294660146732,1119.142074693
A-EJ,ENSMUSG00000026496,Parp1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep1_F2,Kidney,OSD-163,SpaceX-8,11.2117596371756,2370.78847804504
A-EJ,ENSMUSG00000034206,Polq,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep1_F2,Kidney,OSD-163,SpaceX-8,4.80330628047651,26.9215336258482
A-EJ,ENSMUSG00000056394,Lig1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep1_F2,Kidney,OSD-163,SpaceX-8,7.77404260623081,217.887021701513
A-EJ,ENSMUSG00000020697,Lig3,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep1_F2,Kidney,OSD-163,SpaceX-8,10.3703963692598,1322.73293396218
A-EJ,ENSMUSG00000026496,Parp1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep2_F3,Kidney,OSD-163,SpaceX-8,11.2720044431893,2471.92786743663
A-EJ,ENSMUSG00000034206,Polq,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep2_F3,Kidney,OSD-163,SpaceX-8,5.48064332023167,43.6517037760779
A-EJ,ENSMUSG00000056394,Lig1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep2_F3,Kidney,OSD-163,SpaceX-8,7.89268678374127,236.648713873284
A-EJ,ENSMUSG00000020697,Lig3,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep2_F3,Kidney,OSD-163,SpaceX-8,10.0625258389493,1068.35550539963
A-EJ,ENSMUSG00000026496,Parp1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep3_F4,Kidney,OSD-163,SpaceX-8,11.2171920892529,2379.73625690035
A-EJ,ENSMUSG00000034206,Polq,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep3_F4,Kidney,OSD-163,SpaceX-8,5.17077974281517,35.0213349360582
A-EJ,ENSMUSG00000056394,Lig1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep3_F4,Kidney,OSD-163,SpaceX-8,7.28146251840372,154.5745775412
A-EJ,ENSMUSG00000020697,Lig3,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep3_F4,Kidney,OSD-163,SpaceX-8,10.4371610266887,1385.43188797989
A-EJ,ENSMUSG00000026496,Parp1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep4_F5,Kidney,OSD-163,SpaceX-8,11.3570770198805,2622.13623131267
A-EJ,ENSMUSG00000034206,Polq,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep4_F5,Kidney,OSD-163,SpaceX-8,5.50286906489365,44.3449211189063
A-EJ,ENSMUSG00000056394,Lig1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep4_F5,Kidney,OSD-163,SpaceX-8,7.94770176012192,245.886092664985
A-EJ,ENSMUSG00000020697,Lig3,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep4_F5,Kidney,OSD-163,SpaceX-8,10.2323377753816,1201.93066537054
A-EJ,ENSMUSG00000026496,Parp1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep5_F6,Kidney,OSD-163,SpaceX-8,11.1708082908665,2304.4110549333
A-EJ,ENSMUSG00000034206,Polq,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep5_F6,Kidney,OSD-163,SpaceX-8,5.97574413011903,61.9329702402849
A-EJ,ENSMUSG00000056394,Lig1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep5_F6,Kidney,OSD-163,SpaceX-8,7.7757550298746,218.146986449091
A-EJ,ENSMUSG00000020697,Lig3,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep5_F6,Kidney,OSD-163,SpaceX-8,10.2084173594911,1182.15006920173
A-EJ,ENSMUSG00000026496,Parp1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep6_F7,Kidney,OSD-163,SpaceX-8,11.4495106217795,2795.70161258989
A-EJ,ENSMUSG00000034206,Polq,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep6_F7,Kidney,OSD-163,SpaceX-8,4.82889534210731,27.4211956241903
A-EJ,ENSMUSG00000056394,Lig1,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep6_F7,Kidney,OSD-163,SpaceX-8,7.37459577998474,164.948960243484
A-EJ,ENSMUSG00000020697,Lig3,OSD-163::Mmus_BAL-TAL_KDN_FLT_Rep6_F7,Kidney,OSD-163,SpaceX-8,10.2658485687064,1230.19927227424
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL1,Left lobe of the liver,OSD-379,SpaceX-16,10.4323855104261,1380.85019757636
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL1,Left lobe of the liver,OSD-379,SpaceX-16,3.81996974830775,13.1229517951321
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL1,Left lobe of the liver,OSD-379,SpaceX-16,7.34477300346945,161.553747220196
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL1,Left lobe of the liver,OSD-379,SpaceX-16,10.1819763135141,1160.66334397243
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL2,Left lobe of the liver,OSD-379,SpaceX-16,10.0056123086154,1026.99127794791
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL2,Left lobe of the liver,OSD-379,SpaceX-16,3.20951865622837,8.2504186274255
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL2,Left lobe of the liver,OSD-379,SpaceX-16,6.31456851394573,78.5929373292258
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL2,Left lobe of the liver,OSD-379,SpaceX-16,9.67512880945581,816.530536694566
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL5,Left lobe of the liver,OSD-379,SpaceX-16,10.2727154638453,1236.07346521963
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL5,Left lobe of the liver,OSD-379,SpaceX-16,4.19786453958591,17.3519891649738
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL5,Left lobe of the liver,OSD-379,SpaceX-16,5.78046144866435,53.96576602211
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL5,Left lobe of the liver,OSD-379,SpaceX-16,9.52232860464794,734.371066851755
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL6,Left lobe of the liver,OSD-379,SpaceX-16,10.1498051801929,1135.04571878822
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL6,Left lobe of the liver,OSD-379,SpaceX-16,4.02030258410394,15.2267546433206
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL6,Left lobe of the liver,OSD-379,SpaceX-16,5.7966711284487,54.5868270329286
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL6,Left lobe of the liver,OSD-379,SpaceX-16,9.03355708494737,523.048702580837
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL13,Left lobe of the liver,OSD-379,SpaceX-16,10.3419701017158,1296.90592459715
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL13,Left lobe of the liver,OSD-379,SpaceX-16,4.22735328744598,17.7309645443155
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL13,Left lobe of the liver,OSD-379,SpaceX-16,7.0686026328598,133.233656336181
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL13,Left lobe of the liver,OSD-379,SpaceX-16,10.0003089278644,1023.21929513595
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL14,Left lobe of the liver,OSD-379,SpaceX-16,10.7257504303273,1692.45088567815
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL14,Left lobe of the liver,OSD-379,SpaceX-16,4.57151260814394,22.7772936087435
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL14,Left lobe of the liver,OSD-379,SpaceX-16,6.73300864771634,105.37450790579
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL14,Left lobe of the liver,OSD-379,SpaceX-16,10.4016731585292,1351.74402953976
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL17,Left lobe of the liver,OSD-379,SpaceX-16,10.5863450438215,1536.47266330691
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL17,Left lobe of the liver,OSD-379,SpaceX-16,4.86733414848711,28.1886210094321
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL17,Left lobe of the liver,OSD-379,SpaceX-16,6.30512477888541,78.0736315692559
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL17,Left lobe of the liver,OSD-379,SpaceX-16,9.94251018294737,982.997051887538
A-EJ,ENSMUSG00000026496,Parp1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL18,Left lobe of the liver,OSD-379,SpaceX-16,10.1491773193489,1134.55141928853
A-EJ,ENSMUSG00000034206,Polq,OSD-379::RR8_LVR_FLT_LAR_YNG_FL18,Left lobe of the liver,OSD-379,SpaceX-16,4.44607251831935,20.7972241831178
A-EJ,ENSMUSG00000056394,Lig1,OSD-379::RR8_LVR_FLT_LAR_YNG_FL18,Left lobe of the liver,OSD-379,SpaceX-16,6.23404235287703,74.2720497309876
A-EJ,ENSMUSG00000020697,Lig3,OSD-379::RR8_LVR_FLT_LAR_YNG_FL18,Left lobe of the liver,OSD-379,SpaceX-16,9.81587284282968,900.305786526777
